,artist,collab,weight
12579,Waka Flocka Flame,Stunna Mane,1
12580,Project Pat,Stunna Mane,1
12581,Waka Flocka Flame,Yung Gwapa,1
12582,Waka Flocka Flame,B Smeezy,2
12583,B Smeezy,Lil Capp,1
12584,Waka Flocka Flame,Bootz,1
12585,Lil Capp,Bootz,1
12586,Waka Flocka Flame,Kid,1
12587,Sean Teezy,Kid,1
12588,Sean Teezy,Travis Porter,1
12589,Sean Teezy,Roscoe Dash,1
12590,Kid,Travis Porter,1
12591,Kid,Roscoe Dash,1
12592,Travis Porter,Roscoe Dash,1
12593,YG Hootie,Fettigang,1
12594,P.Smurf,Fettigang,1
12595,Eldorado Red,YG Hootie,1
12596,D-Bo,Ice Burgandy,1
12597,YG Hootie,Mouse!,1
12598,Waka Flocka Flame,Frech Montana,1
12599,Ice Burgandy,Frech Montana,1
12600,Waka Flocka Flame,Nino Cahootz,2
12601,P.Smurf,Nino Cahootz,1
12602,YG Hootie,Nino Cahootz,1
12603,YOUNG SIZZLE,Chaz Gotti,1
12604,Waka Flocka Flame,Emani,1
12605,Waka Flocka Flame,TC,1
12606,Emani,TC,1
12607,Waka Flocka Flame,Suga Shane,1
12608,David Blayne,Suga Shane,1
12609,Waka Flocka Flame,Avery Storm,1
12610,Waka Flocka Flame,Kurt CT,1
12611,Eldorado Red,Young Scooter,1
12612,Wooh Da Kid,Bloody Jay,1
12613,Lil Capp,YG Hootie,1
12614,Ice Burgandy,Gucci Mane,1
12615,Slim Dunkin,Frenchie,1
12616,YG Hootie,Kebo Gotti,1
12617,Waka Flocka Flame,Cartier Kitten,2
12618,Cartier Kitten,Blair Maxberry,1
12619,Slim Dunkin,BC,1
12620,Lil Capp,BC,1
12621,Wooh Da Kid,Nino Cahootz,1
12622,Kebo Gotti,Bo Deal,1
12623,Waka Flocka Flame,Jarvis,1
12624,Waka Flocka Flame,Desi,1
12625,Waka Flocka Flame,Joffy,1
12626,Frenchie,Desi,1
12627,Frenchie,Joffy,1
12628,Frenchie,Sony,1
12629,Desi,Joffy,1
12630,Desi,Sony,1
12631,Joffy,Sony,1
12632,Waka Flocka Flame,Cap Dre,1
12633,Waka Flocka Flame,Machine Gun Kelley,1
12634,Frenchie,Gucci Mane,1
12635,D-Bo,"Tyler, The Creator",1
12636,Waka Flocka Flame,Chaise,1
12637,Chaise,Cartel MGM,1
12638,Waka Flocka Flame,Hitsquad Taliban,1
12639,Waka Flocka Flame,Soufboi,1
12640,Waka Flocka Flame,Chazz Gotti & Diago,1
12641,Waka Flocka Flame,Chazz Gotti,2
12642,Trouble,Wooh Da Kid,1
12643,Waka Flocka Flame,K'So,1
12644,Waka Flocka Flame,Frenchie & Sony,1
12645,Waka Flocka Flame,Drake,1
12646,Waka Flocka Flame,Trey Songz,1
12647,Waka Flocka Flame,Nicki Minaj,1
12648,Waka Flocka Flame,Tyga,1
12649,Waka Flocka Flame,Bun B,2
12650,Waka Flocka Flame,Ludacris,1
12651,Bun B,Ludacris,1
12652,Waka Flocka Flame,Plies,1
12653,Waka Flocka Flame,Slim Thug,1
12654,Alley Boy,Slim Thug,1
12655,D-Bo,Travis Porter,1
12656,Slim Dunkin,Travis Porter,1
12657,Future,Trouble,1
12658,A$AP Rocky,P.Smurf,1
12659,Waka Flocka Flame,Baby Bomb,1
12660,French Montana,YG Hootie,1
12661,French Montana,Baby Bomb,1
12662,YG Hootie,Joe Moses,2
12663,YG Hootie,Baby Bomb,1
12664,Joe Moses,Baby Bomb,1
12665,Waka Flocka Flame,Gudda Gudda,1
12666,Waka Flocka Flame,Pastor Troy,1
12667,Pastor Troy,Slim Dunkin,1
12668,Waka Flocka Flame,Popa Smurf,2
12669,Waka Flocka Flame,Ice Burgundy,1
12670,YG Hootie,Popa Smurf,2
12671,YG Hootie,Ice Burgundy,1
12672,Popa Smurf,Ice Burgundy,1
12673,Waka Flocka Flame,Cap,1
12674,Popa Smurf,Slim Dunkin,1
12675,Waka Flocka Flame,Ra Diggs,1
12676,Ra Diggs,Uncle Murda,1
12677,YG Hootie,Bo Deal,1
12678,Bo Deal,Joe Moses,1
12679,Bo Deal,Mouse!,1
12680,Bo Deal,Kebo Gotti,1
12681,Mouse!,Kebo Gotti,1
12682,Waka Flocka Flame,DJ Hektik,1
12683,Waka Flocka Flame,C-Murder,3
12684,Waka Flocka Flame,Lil Real One,1
12685,Waka Flocka Flame,Yung L.A,1
12686,Waka Flocka Flame,B.G.,2
12687,Waka Flocka Flame,T.C.,1
12688,Yung L.A,Bun B,1
12689,Yung L.A,B.G.,1
12690,Yung L.A,T.C.,1
12691,Bun B,B.G.,1
12692,Bun B,T.C.,1
12693,B.G.,T.C.,1
12694,Waka Flocka Flame,Triplejay,1
12695,Waka Flocka Flame,Fiend,1
12696,Fiend,Gucci Mane,1
12697,Waka Flocka Flame,M.Squad,1
12698,Waka Flocka Flame,Dj Slab1,1
12699,Waka Flocka Flame,J-Dawg,1
12700,Dj Slab1,J-Dawg,1
12701,Dj Slab1,C-Murder,1
12702,J-Dawg,C-Murder,1
12703,Waka Flocka Flame,Turk,1
12704,Waka Flocka Flame,Sincere,1
12705,Sincere,C-Murder,1
12706,Jim Jones,DJ Drama,4
12707,Jim Jones,Icewear Vezzo,1
12708,Jim Jones,Dave East,5
12709,Icewear Vezzo,Dave East,1
12710,Jim Jones,Fivio Foreign,2
12711,Jim Jones,Ditta,3
12712,DJ Drama,Fivio Foreign,1
12713,DJ Drama,Ditta,2
12714,Fivio Foreign,Ditta,1
12715,Jim Jones,Migos,1
12716,Jim Jones,Rah Swish,2
12717,Jim Jones,Gwoppy,1
12718,Jim Jones,Jovohn,2
12719,Rah Swish,Gwoppy,1
12720,Rah Swish,Jovohn,1
12721,Gwoppy,Jovohn,1
12722,Jim Jones,DUSTY LOCANE,1
12723,Jim Jones,OnPointLikeOP,1
12724,DUSTY LOCANE,OnPointLikeOP,1
12725,Jim Jones,Nuff Said,1
12726,Jim Jones,Lyrivelli,2
12727,DJ Drama,Lyrivelli,2
12728,Lyrivelli,Ditta,1
12729,Jim Jones,Pressa,1
12730,Jim Jones,Mack 11,1
12731,Pressa,Mack 11,1
12732,Jim Jones,Connie Diiamond,1
12733,Connie Diiamond,Rah Swish,1
12734,Jim Jones,Maino,7
12735,Jim Jones,Fabolous,2
12736,Dave East,Maino,1
12737,Dave East,Fabolous,2
12738,Maino,Fabolous,1
12739,Jim Jones,Dyce Payso,1
12740,Jim Jones,Keen Streetz,2
12741,Dyce Payso,Keen Streetz,1
12742,Jim Jones,Ball Greezy,9
12743,Ball Greezy,Fivio Foreign,1
12744,Jim Jones,Peezy,1
12745,Jim Jones,Philthy Rich,2
12746,Peezy,Philthy Rich,1
12747,Jim Jones,Doe Boy,1
12748,Jim Jones,Pap Chanel,1
12749,Jim Jones,YellowTapee,1
12750,Pap Chanel,YellowTapee,1
12751,Pap Chanel,Jovohn,1
12752,YellowTapee,Jovohn,1
12753,Jim Jones,Vl Deck,1
12754,Jim Jones,Salah Babyy,1
12755,Jim Jones,Fat Flee,1
12756,Salah Babyy,Fat Flee,1
12757,Jim Jones,Giggs,1
12758,Jim Jones,Haddy Racks,1
12759,DJ Drama,Maino,1
12760,DJ Drama,Haddy Racks,1
12761,Maino,Lyrivelli,1
12762,Maino,Haddy Racks,1
12763,Lyrivelli,Haddy Racks,1
12764,Jim Jones,Trav,8
12765,Trav,Keen Streetz,1
12766,Jim Jones,Talk It Trigga,1
12767,Jim Jones,Shoota93,1
12768,Jim Jones,Lil Crody,1
12769,Talk It Trigga,Shoota93,1
12770,Talk It Trigga,Lil Crody,1
12771,Shoota93,Lil Crody,1
12772,Jim Jones,SOB Kamm,1
12773,SOB Kamm,Ditta,1
12774,Jim Jones,Harry Fraud,11
12775,Jim Jones,Belly,1
12776,Harry Fraud,Belly,1
12777,Harry Fraud,Dave East,1
12778,Harry Fraud,Trav,1
12779,Dave East,Trav,1
12780,Jim Jones,French Montana,2
12781,Harry Fraud,French Montana,1
12782,Jim Jones,Curren$y,2
12783,Jim Jones,Jay Worthy,1
12784,Harry Fraud,Curren$y,1
12785,Harry Fraud,Jay Worthy,1
12786,Curren$y,Jay Worthy,1
12787,Jim Jones,Conway the Machine,3
12788,Jim Jones,Marc Scibilia,8
12789,Harry Fraud,Conway the Machine,1
12790,Harry Fraud,Marc Scibilia,1
12791,Conway the Machine,Marc Scibilia,1
12792,Jim Jones,Big Body Bes,1
12793,Harry Fraud,Big Body Bes,1
12794,Harry Fraud,Maino,1
12795,Jim Jones,Kenny Sway,1
12796,Harry Fraud,Kenny Sway,1
12797,Marc Scibilia,Juelz Santana,1
12798,Jim Jones,Sandra Conte,1
12799,Jim Jones,Rain,2
12800,Vado,Rain,1
12801,Jim Jones,DramaB2R,4
12802,DramaB2R,Conway the Machine,1
12803,Jim Jones,Axel Leon,2
12804,Jim Jones,Nino Man,1
12805,Jim Jones,Fred the Godson,4
12806,Axel Leon,Nino Man,1
12807,Axel Leon,Fred the Godson,1
12808,Nino Man,Fred the Godson,1
12809,Jim Jones,Fat Joe,1
12810,Jim Jones,Rick Ross,1
12811,Rick Ross,Marc Scibilia,1
12812,Cam’ron,Rain,1
12813,Cam’ron,Fred the Godson,1
12814,Cam’ron,Marc Scibilia,1
12815,Rain,Fred the Godson,1
12816,Rain,Marc Scibilia,1
12817,Fred the Godson,Marc Scibilia,1
12818,Maino,DramaB2R,1
12819,Fabolous,Marc Scibilia,1
12820,Ball Greezy,Dave East,1
12821,Jim Jones,Guordan Banks,1
12822,Jim Jones,Benny The Butcher,1
12823,Cam’ron,Guordan Banks,1
12824,Cam’ron,Benny The Butcher,1
12825,Cam’ron,Conway the Machine,1
12826,Guordan Banks,Benny The Butcher,1
12827,Guordan Banks,Conway the Machine,1
12828,Jim Jones,Jadakiss,4
12829,Jadakiss,Philthy Rich,1
12830,Jim Jones,Drama,1
12831,Maino,Drama,1
12832,Jim Jones,Mozzy,1
12833,Jim Jones,YFN Lucci,1
12834,Jim Jones,Alexza,1
12835,Jim Jones,Eric Bellinger,1
12836,Jim Jones,5am,1
12837,Jim Jones,Yo Gotti,2
12838,5am,Yo Gotti,1
12839,5am,Trav,1
12840,Yo Gotti,Trav,1
12841,Jim Jones,Lil Durk,1
12842,Jim Jones,Avon Carter,2
12843,Juelz Santana,Avon Carter,2
12844,Jim Jones,Zoey Dollaz,1
12845,Jim Jones,Yd,3
12846,Zoey Dollaz,Yd,2
12847,Zoey Dollaz,Ball Greezy,1
12848,Yd,Ball Greezy,2
12849,Neek Bucks,Yd,1
12850,Neek Bucks,Jim Jones,1
12851,Neek Bucks,Ball Greezy,1
12852,Neek Bucks,Trav,1
12853,Yd,Jim Jones,1
12854,Yd,Trav,1
12855,Ball Greezy,Trav,1
12856,Zoey Dollaz,Jim Jones,1
12857,Tory Lanez,Jim Jones,1
12858,Tory Lanez,Ball Greezy,1
12859,Tory Lanez,Ice Berg,1
12860,Jim Jones,Ice Berg,1
12861,Ball Greezy,Ice Berg,1
12862,Black City Vick,Ball Greezy,1
12863,Black City Vick,Jim Jones,1
12864,Ball Greezy,Jim Jones,3
12865,Jim Jones,Balgreezy,1
12866,Balgreezy,Yd,1
12867,Jim Jones,Trey Songz,2
12868,Jim Jones,K CAMP,1
12869,L.E.P.,Bogus Boys,1
12870,Jim Jones,Sen City,12
12871,Jim Jones,2 Chainz,2
12872,Jim Jones,Chubbie Baby,4
12873,Jim Jones,Roscoe Dash,2
12874,Jim Jones,DJ Khaled,1
12875,Jim Jones,Ace Hood,1
12876,Jim Jones,Meek Mill,2
12877,Jim Jones,Wale,1
12878,Roscoe Dash,DJ Khaled,1
12879,Roscoe Dash,Ace Hood,1
12880,Roscoe Dash,Meek Mill,1
12881,DJ Khaled,Meek Mill,1
12882,DJ Khaled,Wale,1
12883,Ace Hood,Meek Mill,1
12884,Ace Hood,Wale,1
12885,Meek Mill,Fred the Godson,1
12886,Jim Jones,Pusha T,2
12887,Gilbere Forte,Pusha T,1
12888,Jim Jones,Chris Luck,2
12889,Jim Jones,Lady H,3
12890,Chris Luck,Lady H,1
12891,Jim Jones,Tinie Tempah,1
12892,Jim Jones,Wiz Khalifa,1
12893,Tinie Tempah,Wiz Khalifa,1
12894,Tinie Tempah,Pusha T,1
12895,Wiz Khalifa,Pusha T,1
12896,Jim Jones,Olivia,1
12897,Jim Jones,Lloyd Banks,3
12898,Jim Jones,Busta Rhymes,1
12899,Lloyd Banks,Busta Rhymes,1
12900,Jim Jones,Randyn Julius,2
12901,Jim Jones,Teyana Taylor,2
12902,Randyn Julius,Teyana Taylor,2
12903,Randyn Julius,Cam’ron,2
12904,Teyana Taylor,Cam’ron,2
12905,Jim Jones,DJ Haze,1
12906,DJ Haze,Juelz Santana,1
12907,Jim Jones,Uncle Murda,1
12908,Jim Jones,Styles P,2
12909,Uncle Murda,French Montana,1
12910,Jim Jones,J-Lie,1
12911,Jim Jones,Mel Matrix,21
12912,Mel Matrix,Sen City,2
12913,Jim Jones,Junior Reid,1
12914,Junior Reid,Randyn Julius,1
12915,Junior Reid,Teyana Taylor,1
12916,Junior Reid,Cam’ron,1
12917,Jim Jones,Chink Santana,10
12918,Sen City,Chink Santana,1
12919,Jim Jones,The Game,2
12920,Jim Jones,Aaron Lacrate,1
12921,Jim Jones,Raekwon,1
12922,Mel Matrix,Raekwon,1
12923,Raekwon,Sen City,1
12924,Jim Jones,Rell,6
12925,Cam’ron,Lady H,2
12926,Jim Jones,Prodigy,2
12927,Lloyd Banks,Sen City,1
12928,Lloyd Banks,Prodigy,1
12929,Sen City,Prodigy,2
12930,Jim Jones,Logic?,1
12931,Chink Santana,Logic?,1
12932,Jim Jones,Ashanti,1
12933,Jim Jones,Wyclef Jean,1
12934,Sen City,Lloyd Banks,1
12935,Prodigy,Lloyd Banks,1
12936,Cam’ron,Sen City,1
12937,Yo Gotti,Vado,1
12938,Jim Jones,Rev Run,1
12939,Jim Jones,Sonny Rich,1
12940,Jim Jones,Nicki Minaj,2
12941,Sonny Rich,Nicki Minaj,1
12942,Cam’ron,Roscoe Dash,1
12943,Jim Jones,Mike Posner,1
12944,Jim Jones,Freekey Zekey,2
12945,Lucian Piane,Stefy Rae,1
12946,Lucian Piane,Ron Underwood,1
12947,Lucian Piane,Aimee Allen,1
12948,Jim Jones,Starr,8
12949,Jim Jones,Ludacris,2
12950,Jim Jones,NOE,8
12951,Ludacris,NOE,2
12952,NOE,Chink Santana,2
12953,Jim Jones,Ryan Leslie,2
12954,Jones Jones,Oshy,4
12955,Jim Jones,Oshy,3
12956,Juelz Santana,Oshy,2
12957,Jim Jones,Rawanna,2
12958,NOE,Mel Matrix,2
12959,Jim Jones,Ron Browz,2
12960,Ron Browz,Juelz Santana,2
12961,Rell,NOE,2
12962,Rell,Starr,2
12963,NOE,Starr,2
12964,Jim Jones,Bree-beauty,2
12965,Jim Jones,N.O.E.,12
12966,Jim Jones,Sandman,9
12967,N.O.E.,Sandman,3
12968,Jim Jones,Grafh,1
12969,Jim Jones,Red Cafe,1
12970,Jim Jones,Bun B,1
12971,Jim Jones,Cassidy,1
12972,Grafh,Red Cafe,1
12973,Grafh,Bun B,1
12974,Grafh,Maino,1
12975,Grafh,Cassidy,1
12976,Red Cafe,Bun B,1
12977,Red Cafe,Maino,1
12978,Red Cafe,Cassidy,1
12979,Bun B,Maino,1
12980,Bun B,Cassidy,1
12981,Maino,Cassidy,1
12982,Jim Jones,S.Fresh,1
12983,N.O.E.,Mel Matrix,1
12984,Jim Jones,Ricky Blaze,1
12985,Ricky Blaze,Nicki Minaj,1
12986,Jim Jones,Gary Mayfield,1
12987,Jim Jones,Byrdgangshoota,2
12988,Gary Mayfield,Byrdgangshoota,1
12989,Jim Jones,Akon,1
12990,Jim Jones,Young Handsome,1
12991,Akon,Sandman,1
12992,Akon,Young Handsome,1
12993,Sandman,Young Handsome,1
12994,Mel Matrix,Sandman,1
12995,Jim Jones,T.I.,1
12996,T.I.,Sandman,1
12997,Chink Santana,N.O.E.,1
12998,Chink Santana,Sen City,1
12999,N.O.E.,Sen City,1
13000,Freekey Zekey,Sen City,1
13001,Oshy,Starr,1
13002,Mike Epps,Jim Jones,3
13003,Mike Epps,Skull Gang,2
13004,Jim Jones,Skull Gang,15
13005,Jim Jones,Noe,5
13006,Jim Jones,Tom Gist,4
13007,Skull Gang,Noe,3
13008,Skull Gang,Tom Gist,4
13009,Noe,Tom Gist,2
13010,Jim Jones,Rab,1
13011,Skull Gang,Rab,1
13012,Skull Gang,Juelz Santana,3
13013,Rab,Juelz Santana,1
13014,Jim Jones,Sen,3
13015,Jim Jones,Freekey Zeekey,3
13016,Skull Gang,Sen,3
13017,Skull Gang,Chink Santana,1
13018,Skull Gang,Freekey Zeekey,3
13019,Sen,Chink Santana,1
13020,Sen,Tom Gist,1
13021,Sen,Freekey Zeekey,1
13022,Chink Santana,Tom Gist,1
13023,Chink Santana,Freekey Zeekey,1
13024,Tom Gist,Freekey Zeekey,1
13025,Jim Jones,Riz,3
13026,Jim Jones,Shoota,5
13027,Skull Gang,Riz,2
13028,Skull Gang,Shoota,5
13029,Skull Gang,Mel Matrix,2
13030,Riz,Shoota,1
13031,Riz,Mel Matrix,1
13032,Shoota,Mel Matrix,1
13033,Skull Gang,Jim Jones,1
13034,Freekey Zeekey,Noe,1
13035,Freekey Zeekey,Sen,2
13036,Noe,Sen,1
13037,Skull Gang,Starr,1
13038,Juelz Santana,Starr,1
13039,Jim Jones,Red,1
13040,Skull Gang,Red,1
13041,Red,Noe,1
13042,Red,Shoota,1
13043,Red,Tom Gist,1
13044,Noe,Shoota,1
13045,Shoota,Tom Gist,1
13046,Freekey Zeekey,Shoota,1
13047,Sen,Shoota,1
13048,Jim Jones,John Famous,1
13049,Jim Jones,Zoe,1
13050,Jim Jones,Jetlag Ash,1
13051,Skull Gang,John Famous,1
13052,Skull Gang,Zoe,1
13053,Skull Gang,Jetlag Ash,1
13054,John Famous,Riz,1
13055,John Famous,Zoe,1
13056,John Famous,Jetlag Ash,1
13057,Riz,Zoe,1
13058,Riz,Jetlag Ash,1
13059,Zoe,Jetlag Ash,1
13060,Jim Jones,Black,1
13061,Skull Gang,Sandman,2
13062,Skull Gang,Black,1
13063,Shoota,Sandman,1
13064,Shoota,Black,1
13065,Sandman,Black,1
13066,Jim Jones,Hard Luck,1
13067,Skull Gang,Hard Luck,1
13068,Tom Gist,Shoota,1
13069,Tom Gist,Hard Luck,1
13070,Shoota,Hard Luck,1
13071,Jim Jones,Esso,1
13072,Skull Gang,Esso,1
13073,Sandman,Mel Matrix,1
13074,Sandman,Esso,1
13075,Mel Matrix,Esso,1
13076,Jim Jones,Hell Rell,6
13077,Jim Jones,Dolla,1
13078,Hell Rell,Dolla,1
13079,Hell Rell,N.O.E.,1
13080,Dolla,N.O.E.,1
13081,Jim Jones,Ra Diggs,1
13082,Mel Matrix,Ra Diggs,1
13083,Mel Matrix,N.O.E.,1
13084,Ra Diggs,N.O.E.,1
13085,Jim Jones,Richmond Rab,1
13086,Juelz Santana,Richmond Rab,1
13087,Hell Rell,Sandman,1
13088,Hell Rell,Riz,1
13089,Hell Rell,Rell,1
13090,Sandman,Riz,1
13091,Sandman,Rell,1
13092,Riz,Rell,1
13093,Jim Jones,Sheek Louch,1
13094,Styles P,Jadakiss,1
13095,Jim Jones,Minnesota Fats,1
13096,Jim Jones,Max B,23
13097,Jim Jones,Stack Bundles,13
13098,Jim Jones,Hai Gang,1
13099,Max B,Stack Bundles,3
13100,Max B,Mel Matrix,5
13101,Max B,Hai Gang,1
13102,Stack Bundles,Mel Matrix,3
13103,Stack Bundles,Hai Gang,1
13104,Mel Matrix,Hai Gang,1
13105,Stack Bundles,Max B,4
13106,Max B,Rell,1
13107,Mel Matrix,Stack Bundles,3
13108,Mel Matrix,Max B,1
13109,Jim Jones,Jha Jha,1
13110,Max B,Jha Jha,1
13111,Jim Jones,40 Cal.,2
13112,Stack Bundles,40 Cal.,1
13113,Hell Rell,Stack Bundles,1
13114,Jim Jones,JR Writer,5
13115,Jim Jones,Paul Wall,2
13116,Jim Jones,Diddy,1
13117,Paul Wall,Diddy,1
13118,Hell Rell,JR Writer,1
13119,Chubbie Baby,Hell Rell,1
13120,Jim Jones,Hot Wright,1
13121,JR Writer,Paul Wall,1
13122,Cam’ron,Juelz Santana,4
13123,Jim Jones,Jeezy,1
13124,Juelz Santana,Jeezy,1
13125,Jim Jones,Natalie,1
13126,Max B,Natalie,1
13127,Max B,Noe,1
13128,Jim Jones,Shiest Bubz,1
13129,Jim Jones,Un Kasa,3
13130,Shiest Bubz,Un Kasa,1
13131,Noe,Max B,1
13132,Jim Jones,Hop Out Boyz,1
13133,Mel Matrix,Hop Out Boyz,1
13134,Dr. Benjamin Chavis Muhammad,Jim Jones,1
13135,Bezel,Cam’ron,2
13136,Bezel,Jim Jones,2
13137,Cam’ron,Jim Jones,1
13138,Jim Jones,Chico De Barge,1
13139,Jim Jones,Bizzy Bone,1
13140,Bezel,Juelz Santana,1
13141,Jim Jones,Dr. Benjamin Chavis Muhammad,1
13142,Jim Jones,Bezel,1
13143,Juelz Santana,Bezel,1
13144,Jim Jones,Tru Life,1
13145,Jim Jones,Mikah 9,1
13146,Un Kasa,40 Cal.,1
13147,Cam’ron,Bezel,1
13148,40 Cal.,Cardan,1
13149,Juelz Santana,The Game,1
13150,Bezel,Lil' Flip,1
13151,Bezel,The Game,1
13152,Cam’ron,Lil' Flip,1
13153,Cam’ron,The Game,1
13154,Lil' Flip,The Game,1
13155,Juelz Santana,Cam’ron,2
13156,Big Rube,Kouch,1
13157,Kelly Rowland,Justin Simien,1
13158,Braxton Cook,Justin Simien,1
13159,Kelly Rowland,Kevin Cossom,1
13160,Kelly Rowland,Beyoncé,1
13161,Kelly Rowland,The Dream,1
13162,Kelly Rowland,Lil Playy,2
13163,Kelly Rowland,Big Sean,2
13164,Kelly Rowland,Rico Love,4
13165,Kelly Rowland,David Guetta,1
13166,Kelly Rowland,The WAV.s,2
13167,Kelly Rowland,Lil Wayne,3
13168,Kelly Rowland,Jim Jonsin,2
13169,Kelly Rowland,Danny Morris,2
13170,Lil Wayne,Jim Jonsin,2
13171,Lil Wayne,Danny Morris,2
13172,Jim Jonsin,Danny Morris,2
13173,Kelly Rowland,Nelly,2
13174,Nelly,Rico Love,2
13175,David Guetta,Kelly Rowland,1
13176,Alex Gaudino,Kelly Rowland,1
13177,Kelly Rowland,Eve,3
13178,Kelly Rowland,Snoop Dogg,1
13179,Kelly Rowland,Tank,1
13180,Kelly Rowland,Da Brat,1
13181,Amine,Kelly Rowland,1
13182,Kelly Rowland,Travis McCoy,2
13183,Kelly Rowland,Dave Lee,1
13184,Kelly Rowland,Achilles Sparta,3
13185,Kelly Rowland,Peter Krajczar,3
13186,Achilles Sparta,Peter Krajczar,3
13187,Eve,Achilles Sparta,1
13188,Eve,Peter Krajczar,1
13189,Travis McCoy,Achilles Sparta,1
13190,Travis McCoy,Peter Krajczar,1
13191,Kelly Rowland,Robert Larow,1
13192,Kelly Rowland,Josh Harris,1
13193,Kelly Rowland,Jeremy Skaller,1
13194,Eve,Robert Larow,1
13195,Eve,Josh Harris,1
13196,Eve,Jeremy Skaller,1
13197,Robert Larow,Josh Harris,1
13198,Robert Larow,Jeremy Skaller,1
13199,Josh Harris,Jeremy Skaller,1
13200,Nelly,Kelly Rowland,1
13201,Kelly Rowland,Solange,1
13202,Kelly Rowland,Joe Budden,1
13203,Stomy Bugsy,Kelly Rowland,1
13204,Kelly Rowland,Hula for Nu Soul Inc.,1
13205,Kelly Rowland,Dejion for Nu Soul Inc.,1
13206,Hula for Nu Soul Inc.,Dejion for Nu Soul Inc.,1
13207,Trae Tha Truth,Icewear Vezzo,3
13208,Trae Tha Truth,Babyface Ray,1
13209,Trae Tha Truth,G.T.,2
13210,Trae Tha Truth,Nico ABN,1
13211,Trae Tha Truth,Payroll Giovanni,1
13212,Trae Tha Truth,EastsideEggroll,1
13213,Jay'ton,EastsideEggroll,1
13214,Trae Tha Truth,Louie Ray,1
13215,Trae Tha Truth,Baby Money,1
13216,Trae Tha Truth,Peezy,1
13217,Trae Tha Truth,Snap Dogg,1
13218,G.T.,Icewear Vezzo,1
13219,Trae Tha Truth,DJ Screw,3
13220,Trae Tha Truth,Big Pokey,6
13221,Trae Tha Truth,Lil’ Keke,4
13222,Big Pokey,Lil’ Keke,2
13223,Trae Tha Truth,Baby Houston,2
13224,Trae Tha Truth,Jared,2
13225,Trae Tha Truth,Mysonne,13
13226,Trae Tha Truth,Pastor Stephen A. Green,1
13227,Mysonne,Pastor Stephen A. Green,1
13228,Trae Tha Truth,Jim Jones,1
13229,Mysonne,Jim Jones,1
13230,Mysonne,Ink,1
13231,Mysonne,Trae Tha Truth,1
13232,Trae Tha Truth,Nhale,1
13233,Mysonne,Nhale,1
13234,Trae Tha Truth,Sky Da God,1
13235,Mysonne,Sky Da God,1
13236,Trae Tha Truth,Josh Lamont,1
13237,Trae Tha Truth,TJ Boyce,1
13238,Mysonne,Josh Lamont,1
13239,Mysonne,TJ Boyce,1
13240,Josh Lamont,TJ Boyce,1
13241,Trae Tha Truth,Black Thought,1
13242,Mysonne,Black Thought,1
13243,Mysonne,Jay'ton,1
13244,Trae Tha Truth,Young Thug,2
13245,Trae Tha Truth,Mozzy,1
13246,Trae Tha Truth,INK,1
13247,Trae Tha Truth,Boosie Badazz,3
13248,Trae Tha Truth,Ra Ra,3
13249,Boosie Badazz,Ra Ra,1
13250,Trae Tha Truth,Kim,4
13251,Trae Tha Truth,Money Man,1
13252,Trae Tha Truth,T.I.,7
13253,T.I.,Ra Ra,1
13254,Trae Tha Truth,Dougie D,52
13255,Trae Tha Truth,Que,2
13256,Trae Tha Truth,Sy Ari Da Kid,1
13257,Trae Tha Truth,Watson The Great,1
13258,Ink,Kim,1
13259,Trae Tha Truth,Dave East,1
13260,Trae Tha Truth,Tee Grizzley,1
13261,Trae Tha Truth,"Royce Da 5'9""",1
13262,Trae Tha Truth,Curren$y,1
13263,Trae Tha Truth,Shelley FKA DRAM,1
13264,Trae Tha Truth,Fabolous,1
13265,Trae Tha Truth,Rick Ross,2
13266,Trae Tha Truth,Chamillionaire,4
13267,Trae Tha Truth,G-Eazy,1
13268,Trae Tha Truth,Styles P,1
13269,Trae Tha Truth,E-40,1
13270,Trae Tha Truth,Mark Morrison,1
13271,Trae Tha Truth,Gary Clark Jr.,1
13272,T.I.,Dave East,1
13273,T.I.,Tee Grizzley,1
13274,T.I.,"Royce Da 5'9""",1
13275,T.I.,Curren$y,1
13276,T.I.,Shelley FKA DRAM,1
13277,T.I.,Fabolous,1
13278,T.I.,Chamillionaire,1
13279,T.I.,G-Eazy,1
13280,T.I.,Styles P,1
13281,T.I.,Mark Morrison,1
13282,T.I.,Gary Clark Jr.,1
13283,Dave East,Tee Grizzley,1
13284,Dave East,"Royce Da 5'9""",1
13285,Dave East,Curren$y,1
13286,Dave East,Shelley FKA DRAM,1
13287,Dave East,Chamillionaire,1
13288,Dave East,G-Eazy,1
13289,Dave East,Styles P,1
13290,Dave East,E-40,1
13291,Dave East,Mark Morrison,1
13292,Dave East,Gary Clark Jr.,1
13293,Tee Grizzley,Curren$y,1
13294,Tee Grizzley,Shelley FKA DRAM,1
13295,Tee Grizzley,Snoop Dogg,1
13296,Tee Grizzley,Fabolous,1
13297,Tee Grizzley,Rick Ross,1
13298,Tee Grizzley,Chamillionaire,1
13299,Tee Grizzley,G-Eazy,1
13300,Tee Grizzley,Styles P,1
13301,Tee Grizzley,E-40,1
13302,Tee Grizzley,Mark Morrison,1
13303,Tee Grizzley,Gary Clark Jr.,1
13304,"Royce Da 5'9""",Curren$y,1
